title,writer,publication,callno,href
新汉语水平考试模拟试题集 :HSK 六级,왕소매,"北京 :北京语言大学出版社,2010",412.8076 신한어육,https://library.cau.ac.kr/#/search/detail/4930536
戰時朝鮮人强制勞動調査資料集 :連行先一覽.全國地圖.死亡者名簿,죽내강인,"神戶 :神戶學生靑年センタ-出版部,2007",331.11732 죽내강전,https://library.cau.ac.kr/#/search/detail/4884749
コレラの世界史,견시아준,"東京 :晶文社,2007.",909 견시아고,https://library.cau.ac.kr/#/search/detail/4884748
日露戰爭 :起源と開戰,화전춘수,"東京 :岩波書店,2009-2010",953.61 화전춘일 v.1/v.2,https://library.cau.ac.kr/#/search/detail/4884746
イラスト.圖說でよくわかる江戶の用語辭典 :時代小說のお供に,강호인문연구회,"東京 :廣濟堂あかつき,2010.",R 953.03 강호인이,https://library.cau.ac.kr/#/search/detail/4884745
はじめてのニコニコ動畵,국지일,"東京 :工學社,2008",791.4330953 국지일하,https://library.cau.ac.kr/#/search/detail/4884744
ニコニコ動畵が未來を作る :ドワンゴ物語,좌좌목준상,"東京 :角川グル-プパブリッシング,2009.",791.4330953 좌좌목니,https://library.cau.ac.kr/#/search/detail/4884743
The last show :Tamasaburo and the Kabukiza,소산기신,"東京 :小學館,2010.",791.31 소산기L,https://library.cau.ac.kr/#/search/detail/4884742
風俗の文化心理,정상충사,"京都 :世界思想社,1995",302.0953 정상충풍,https://library.cau.ac.kr/#/search/detail/4883926
中国海关通关指南,해관총서감관사,第2版,382.70952 해관총중2,https://library.cau.ac.kr/#/search/detail/4883060
摄影圣典,"Hoy, Anne H","北京 :中国摄影,2007",770.9 H868b陈,https://library.cau.ac.kr/#/search/detail/4843578
中国当代艺术文献 2008,등평상,"长沙 :湖西美术,2008",709.952 등평상중 2008,https://library.cau.ac.kr/#/search/detail/4843270
消费主义时代中国社会的文化寓言,장효릉,"长春 :吉林美术,2010",759.952 장효릉소,https://library.cau.ac.kr/#/search/detail/4843269
新中国美术史 :1949~2000,추약진,"长沙 :湖南美术,2002(2009 3刷)",709.52 추약진신,https://library.cau.ac.kr/#/search/detail/4843268
中国绘画通史,왕백민,"北京 :三联书店,2008(2010 3刷)",709.52 왕백민중2 v.1/v.2,https://library.cau.ac.kr/#/search/detail/4843267
旨蕴文质,원무,"南昌 :江西美术,2010",759.952 원무지,https://library.cau.ac.kr/#/search/detail/4843266
思与境偕,장강주,"南昌 :江西美术,2010",759.952 장강주사,https://library.cau.ac.kr/#/search/detail/4843265
心性轨迹,양점암,"南昌 :江西美术,2010",759.952 양점암심,https://library.cau.ac.kr/#/search/detail/4843264
絵本江戸風俗往来,국지귀일랑,"東京 :平凡社,1965(2007 28刷)",306.0953 국지귀회,https://library.cau.ac.kr/#/search/detail/4843091
